Order_ID,Customer_ID,Customer_Name,Product_Name,Category,Sub_Category,Region,State,City,Order_Date,Quantity,Sales,Profit,Discount
ORD8611,CUST9705,Kimberly Young,Table,Furniture,Table,North,Virginia,Downstown,2023-07-11,3,3134.91,464.44,0.25
ORD8612,CUST6233,Alexandra Reed,Folder,Office Supplies,Folder,South,Mississippi,Swansonshire,2023-12-10,8,4585.38,412.77,0.36
ORD8613,CUST4478,Paula Larsen,Folder,Office Supplies,Folder,North,Colorado,West Jenniferview,2025-11-02,5,2695.78,413.99,0.13
ORD8614,CUST6354,Angela Stafford,Chair,Furniture,Chair,West,Nebraska,Barajasborough,2024-03-12,6,4465.27,746.6,0.44
ORD8615,CUST7395,Lisa Fisher,Monitor,Technology,Monitor,South,Louisiana,Dustinstad,2024-12-22,3,1348.75,329.31,0.18
ORD8616,CUST8931,Susan Robinson,Chair,Furniture,Chair,East,Indiana,Glennland,2024-04-12,8,581.84,173.31,0.26
ORD8617,CUST6548,Patricia Colon,Pen,Office Supplies,Pen,East,Missouri,East Joseph,2026-05-15,3,733.93,119.47,0.11
ORD8618,CUST6483,Kenneth Yang,Desk,Furniture,Desk,East,Pennsylvania,Tiffanyfurt,2023-06-26,5,4326.16,1153.9,0.46
ORD8619,CUST5967,Donna Rojas,Chair,Furniture,Chair,East,Louisiana,West Jason,2025-01-08,5,3513.62,776.1,0.24
ORD8620,CUST5050,Vincent Steele,Mouse,Technology,Mouse,North,Oregon,Cabreraberg,2024-03-02,3,2915.12,264.87,0.49
ORD8621,CUST9205,Mrs. Jennifer Yoder,Keyboard,Technology,Keyboard,South,Vermont,South Tammy,2023-09-25,4,595.8,64.06,0.36
ORD8622,CUST9531,Richard Johnson,Desk,Furniture,Desk,East,Alaska,Angelafurt,2024-08-23,1,4357.58,904.39,0.49
ORD8623,CUST2563,Derrick Davis,Mouse,Technology,Mouse,East,Maryland,Theresaview,2026-04-27,4,512.16,60.37,0.42
ORD8624,CUST9630,James Morgan,Pen,Office Supplies,Pen,North,Alabama,Lake Michael,2023-07-19,4,4438.95,712.6,0.3
ORD8625,CUST9666,Gina Hendrix,Keyboard,Technology,Keyboard,East,Idaho,Codyhaven,2023-10-20,8,4253.07,960.47,0.09
ORD8626,CUST3967,Randall Harris,Keyboard,Technology,Keyboard,South,Iowa,New Anthonyborough,2025-04-29,1,2390.1,250.84,0.07
ORD8627,CUST5786,Amy Peters MD,Desk,Furniture,Desk,North,New Jersey,Jimenezton,2025-01-13,7,3141.25,666.37,0.43
ORD8628,CUST2611,Cassandra Harper,Table,Furniture,Table,South,Louisiana,Lake Michael,2023-07-21,7,4202.72,825.52,0.23
ORD8629,CUST6907,Leah Douglas,Monitor,Technology,Monitor,West,Nebraska,Mariachester,2025-10-04,9,404.93,69.92,0.0
ORD8630,CUST8908,Madeline Miller,Printer Paper,Office Supplies,Printer Paper,North,Alaska,Jonathanmouth,2024-02-24,4,3655.97,233.33,0.46
ORD8631,CUST3111,Jack Cook,Mouse,Technology,Mouse,East,Kansas,Gallaghershire,2025-02-10,2,4363.45,754.89,0.32
ORD8632,CUST7035,Peter Graham,Table,Furniture,Table,North,California,West Kerri,2024-12-22,8,4205.31,408.43,0.33
ORD8633,CUST1277,Anita Ross DDS,Chair,Furniture,Chair,East,Missouri,East Kristina,2025-02-27,9,2917.47,356.27,0.15
ORD8634,CUST6975,Danielle Turner,Keyboard,Technology,Keyboard,North,Florida,Williammouth,2025-12-29,1,520.65,111.54,0.11
ORD8635,CUST9693,Terry Olson,Chair,Furniture,Chair,East,Kansas,Lake Diane,2026-04-24,9,870.2,91.5,0.01
ORD8636,CUST5101,Jessica Ramirez,Notebook,Office Supplies,Notebook,South,Colorado,East Caitlinborough,2025-01-31,10,2711.01,521.73,0.37
ORD8637,CUST4306,Stefanie Ruiz,Folder,Office Supplies,Folder,North,Kentucky,Frederickview,2023-11-28,2,4559.06,925.75,0.38
ORD8638,CUST8760,Jeffrey Phillips,Mouse,Technology,Mouse,East,Washington,Amandahaven,2024-09-06,7,4406.63,708.41,0.45
ORD8639,CUST6903,Daniel Stanley,Mouse,Technology,Mouse,East,Ohio,Torresview,2025-05-20,2,4963.82,295.47,0.07
ORD8640,CUST7843,Catherine Salazar,Sofa,Furniture,Sofa,West,Maryland,Taylormouth,2024-06-19,4,2230.43,382.36,0.46
ORD8641,CUST7918,Angelica Myers,Printer Paper,Office Supplies,Printer Paper,West,Iowa,Loriview,2025-12-18,1,965.16,56.96,0.24
ORD8642,CUST9844,Joseph Torres,Folder,Office Supplies,Folder,East,Illinois,West Tiffany,2023-11-01,3,2082.78,602.68,0.06
ORD8643,CUST5681,Brian Ferguson,Notebook,Office Supplies,Notebook,South,West Virginia,West Andrewville,2025-08-31,7,136.98,32.78,0.31
ORD8644,CUST9843,Rebecca Cannon,Laptop,Technology,Laptop,West,Colorado,Kristyfurt,2025-07-14,8,2054.82,194.72,0.18
ORD8645,CUST9021,Jamie King,Mouse,Technology,Mouse,South,Massachusetts,Port Sarahborough,2024-01-25,1,2233.0,617.53,0.21
ORD8646,CUST5268,Robin Hughes,Laptop,Technology,Laptop,West,New Jersey,Elliottburgh,2024-07-02,8,4494.91,1070.38,0.15
ORD8647,CUST6362,David Davis,Notebook,Office Supplies,Notebook,East,Pennsylvania,Barneshaven,2025-08-01,5,2467.6,431.18,0.1
ORD8648,CUST1589,Laurie Rodriguez,Desk,Furniture,Desk,South,Vermont,Kellyfurt,2025-10-25,5,1035.93,149.49,0.06
ORD8649,CUST1006,Emily Norton,Notebook,Office Supplies,Notebook,South,New Jersey,Wilkinsonborough,2024-07-08,8,1972.62,412.82,0.43
ORD8650,CUST4559,Andrea Johnson,Printer Paper,Office Supplies,Printer Paper,East,Alaska,Lake Janetland,2024-06-29,6,955.81,269.12,0.22
ORD8651,CUST5357,Anthony Hester,Mouse,Technology,Mouse,South,Indiana,Brianburgh,2023-10-25,10,1386.72,348.73,0.44
ORD8652,CUST2334,Leroy Welch,Desk,Furniture,Desk,North,Mississippi,Alyssaview,2024-06-02,6,4627.35,704.92,0.04
ORD8653,CUST7631,David Tanner,Desk,Furniture,Desk,South,Maine,East Amyton,2023-09-21,8,1932.52,242.47,0.42
ORD8654,CUST8488,William Jenkins,Folder,Office Supplies,Folder,West,South Dakota,New Jenna,2024-01-01,8,4433.3,632.72,0.36
ORD8655,CUST1885,Natasha Hernandez,Chair,Furniture,Chair,North,Tennessee,Brittanyburgh,2025-08-29,9,3392.19,366.29,0.23
ORD8656,CUST8655,Denise Garner,Folder,Office Supplies,Folder,South,South Carolina,Port Kristin,2024-09-02,6,1071.72,58.48,0.49
ORD8657,CUST9608,Rodney Lynch,Pen,Office Supplies,Pen,West,Idaho,Michaelmouth,2025-02-05,4,1283.92,243.09,0.16
ORD8658,CUST2616,April Freeman,Printer Paper,Office Supplies,Printer Paper,East,Florida,North Sarahhaven,2023-12-13,4,4001.73,1139.25,0.05
ORD8659,CUST6994,Jose Torres,Pen,Office Supplies,Pen,East,Florida,Brooksborough,2025-02-27,2,2397.5,421.78,0.02
ORD8660,CUST1600,Maureen Stewart,Folder,Office Supplies,Folder,North,Georgia,Ericfurt,2024-06-16,3,1341.0,178.59,0.25
ORD8661,CUST9985,Kaylee Mcgee,Folder,Office Supplies,Folder,West,Oregon,Port Jeff,2023-12-27,5,1354.99,115.52,0.27
ORD8662,CUST5534,Mark Mcdonald,Folder,Office Supplies,Folder,North,Wyoming,Robertastad,2024-07-29,6,4659.94,349.98,0.32
ORD8663,CUST3237,David Tucker,Mouse,Technology,Mouse,North,New Jersey,East Melissaville,2025-11-18,10,2135.47,584.53,0.28
ORD8664,CUST8670,Laura Frey,Monitor,Technology,Monitor,West,New York,Emilyshire,2023-10-21,5,3182.64,214.91,0.07
ORD8665,CUST3736,Brianna Guerra,Printer Paper,Office Supplies,Printer Paper,East,Idaho,Wattschester,2025-04-08,2,1379.96,338.59,0.11
ORD8666,CUST6319,Joshua Grant,Chair,Furniture,Chair,West,Illinois,South Stephanieshire,2024-07-06,8,2540.37,369.92,0.34
ORD8667,CUST9634,Roger Rivas,Notebook,Office Supplies,Notebook,West,Kansas,Matthewton,2023-06-23,3,1140.54,87.81,0.15
ORD8668,CUST2186,Victoria Shelton,Keyboard,Technology,Keyboard,West,Florida,Stephanieburgh,2024-12-08,3,983.8,281.73,0.18
ORD8669,CUST9295,Robert Warren,Sofa,Furniture,Sofa,South,Ohio,Martinezfurt,2026-05-01,7,878.15,185.5,0.27
ORD8670,CUST9220,Julian White,Folder,Office Supplies,Folder,North,Louisiana,New Thomasstad,2025-08-19,6,688.35,42.84,0.01
ORD8671,CUST5143,Charles Burke,Folder,Office Supplies,Folder,East,Kansas,Foleystad,2024-04-12,4,3963.87,870.4,0.34
ORD8672,CUST1886,David Walls,Table,Furniture,Table,West,New York,Conleymouth,2023-11-09,10,413.88,59.97,0.46
ORD8673,CUST6815,Kelly Roy,Monitor,Technology,Monitor,West,Delaware,Jasminmouth,2024-07-03,1,575.76,172.07,0.23
ORD8674,CUST3679,Jacob King,Folder,Office Supplies,Folder,East,Pennsylvania,Orozcotown,2025-09-24,1,4772.42,346.27,0.4
ORD8675,CUST4848,Gregory Peterson,Mouse,Technology,Mouse,West,Missouri,East Robinbury,2025-11-28,4,3081.72,728.4,0.21
ORD8676,CUST8684,Edward Oliver,Desk,Furniture,Desk,East,Oklahoma,Carlaland,2025-01-06,6,2216.86,306.28,0.46
ORD8677,CUST1035,Anthony Murphy,Laptop,Technology,Laptop,South,Connecticut,Port John,2026-01-09,2,3846.11,870.59,0.17
ORD8678,CUST3093,David Allen,Mouse,Technology,Mouse,North,North Dakota,West Rhonda,2026-05-28,3,492.35,52.54,0.38
ORD8679,CUST8223,Elizabeth Page,Table,Furniture,Table,North,Nevada,South Jenniferport,2025-02-25,7,1205.03,359.24,0.35
ORD8680,CUST5109,Johnathan Hughes,Table,Furniture,Table,South,Wisconsin,Seanshire,2023-12-03,3,2165.14,624.13,0.3
ORD8681,CUST6088,Robert Abbott,Folder,Office Supplies,Folder,West,Connecticut,East Krista,2025-12-29,1,4916.37,1320.4,0.34
ORD8682,CUST7015,Nicole Wilson,Laptop,Technology,Laptop,South,Utah,New Dawn,2025-08-31,4,4874.91,532.77,0.3
ORD8683,CUST5566,Vanessa Cox,Mouse,Technology,Mouse,North,Louisiana,New April,2024-07-26,10,2994.35,401.2,0.06
ORD8684,CUST7714,Joshua Gilbert,Sofa,Furniture,Sofa,West,South Dakota,Hughesshire,2025-10-19,5,2193.22,284.34,0.38
ORD8685,CUST7337,Sarah Tucker,Monitor,Technology,Monitor,North,Florida,West Amberchester,2025-12-17,7,2021.58,318.43,0.38
ORD8686,CUST2580,Tonya Jackson,Printer Paper,Office Supplies,Printer Paper,North,California,Millertown,2025-06-09,3,2795.29,687.23,0.11
ORD8687,CUST7361,Dominic Meyers,Pen,Office Supplies,Pen,West,Rhode Island,East Deborah,2025-09-09,8,2750.72,169.72,0.23
ORD8688,CUST9361,Cody Gonzalez,Pen,Office Supplies,Pen,South,Nebraska,Veronicaview,2025-09-29,1,2080.15,339.9,0.1
ORD8689,CUST7209,Mr. Mark Ward,Table,Furniture,Table,West,Alaska,Port Alfredfurt,2024-08-30,8,4512.33,328.86,0.42
ORD8690,CUST8541,Paul Lowe,Printer Paper,Office Supplies,Printer Paper,West,Washington,South Mackenzie,2025-07-20,7,534.41,29.72,0.12
ORD8691,CUST4325,Rachel Walters,Monitor,Technology,Monitor,East,Delaware,Port Stephenbury,2026-02-09,7,2199.62,554.52,0.06
ORD8692,CUST8595,Amanda Davidson,Sofa,Furniture,Sofa,North,Idaho,Carrieville,2023-07-27,8,3436.73,285.6,0.15
ORD8693,CUST3396,Robert Lopez,Monitor,Technology,Monitor,North,Maryland,Lisashire,2025-04-15,7,2639.13,589.27,0.3
ORD8694,CUST1772,Allison Clark,Laptop,Technology,Laptop,North,Utah,North Juanstad,2026-03-07,10,839.94,194.65,0.46
ORD8695,CUST4969,Kenneth Jones,Monitor,Technology,Monitor,North,Missouri,Williamsview,2023-12-05,9,214.74,30.18,0.36
ORD8696,CUST4818,Katelyn Webb,Keyboard,Technology,Keyboard,North,Ohio,New Gary,2026-06-14,2,4360.97,274.6,0.1
ORD8697,CUST4815,Jay Cortez,Laptop,Technology,Laptop,East,Minnesota,Courtneyshire,2025-01-24,10,4438.92,456.86,0.22
ORD8698,CUST5185,Amy Torres,Pen,Office Supplies,Pen,South,Delaware,Brianport,2023-11-22,8,3454.07,987.83,0.11
ORD8699,CUST6681,Matthew Myers,Monitor,Technology,Monitor,North,Connecticut,Jacobchester,2024-08-01,1,4665.45,649.8,0.13
ORD8700,CUST8761,Joanna Jones,Pen,Office Supplies,Pen,North,Nevada,South Brittanybury,2026-04-05,5,501.35,133.43,0.26
ORD8701,CUST7167,Stephanie Odom,Table,Furniture,Table,West,Vermont,Marciafurt,2025-11-24,3,1551.87,349.05,0.41
ORD8702,CUST3496,Thomas Kaufman,Folder,Office Supplies,Folder,East,North Dakota,Joannachester,2025-01-07,5,4763.11,1025.46,0.13
ORD8703,CUST9177,Timothy Durham,Chair,Furniture,Chair,South,West Virginia,Angelaside,2024-12-07,4,2579.56,283.22,0.04
ORD8704,CUST1309,Michael Garcia,Printer Paper,Office Supplies,Printer Paper,West,New Hampshire,Shieldstown,2024-07-13,6,4360.76,1092.4,0.37
ORD8705,CUST3705,Gloria Rogers,Chair,Furniture,Chair,East,Oklahoma,East Sarah,2024-03-26,7,2436.97,700.27,0.09
ORD8706,CUST5826,Dr. Connor Johnson,Laptop,Technology,Laptop,East,Montana,Lake Stephenbury,2024-10-24,5,203.52,57.69,0.49
ORD8707,CUST8408,John Jones,Pen,Office Supplies,Pen,East,Arkansas,Harrisonmouth,2024-01-08,6,4851.65,551.42,0.24
ORD8708,CUST9641,Kayla Edwards,Pen,Office Supplies,Pen,North,Mississippi,Emilyshire,2024-04-13,1,989.13,245.97,0.49
ORD8709,CUST2182,Vanessa Carr,Table,Furniture,Table,North,Rhode Island,East Christopher,2023-08-29,6,776.61,152.92,0.35
ORD8710,CUST5069,Katie Henderson,Keyboard,Technology,Keyboard,North,Kansas,East Rachel,2024-12-21,5,4702.38,645.32,0.48
ORD8711,CUST5627,Ashley Williamson,Keyboard,Technology,Keyboard,North,Ohio,Gibsonhaven,2025-07-05,7,4979.54,862.71,0.33
ORD8712,CUST2217,Christina Ortiz,Chair,Furniture,Chair,West,Washington,Kathystad,2023-10-12,7,1355.27,74.91,0.12
ORD8713,CUST3877,Erika Wood,Folder,Office Supplies,Folder,East,Indiana,Lake Dustinton,2023-07-15,10,2064.47,438.93,0.27
ORD8714,CUST9055,Taylor Duke,Desk,Furniture,Desk,South,New York,East Julieview,2025-10-03,4,3023.13,884.9,0.03
ORD8715,CUST6834,Maria Raymond,Keyboard,Technology,Keyboard,East,Maryland,Lake Catherine,2024-03-31,8,2987.03,173.46,0.02
ORD8716,CUST1713,Dustin Smith,Mouse,Technology,Mouse,West,Montana,North Nicoleport,2025-04-19,6,526.03,41.83,0.15
ORD8717,CUST9718,Monique Edwards,Chair,Furniture,Chair,West,Ohio,Smithton,2026-04-03,4,2921.2,568.79,0.26
ORD8718,CUST7105,Ryan Weber,Desk,Furniture,Desk,East,Kansas,Howellport,2025-07-08,4,4939.03,1225.85,0.29
ORD8719,CUST7876,Jeremiah Hurst,Monitor,Technology,Monitor,South,Tennessee,Thompsonton,2024-04-07,5,1272.58,124.51,0.18
ORD8720,CUST7034,Maria Hunter,Desk,Furniture,Desk,North,Alaska,West Meganbury,2025-10-02,2,923.74,126.37,0.3
ORD8721,CUST8999,Robert Wolfe,Sofa,Furniture,Sofa,West,Missouri,Lake Stephen,2025-11-08,6,4557.35,593.08,0.2
ORD8722,CUST8525,Charles Harper,Table,Furniture,Table,East,Massachusetts,South Scottchester,2025-02-25,6,395.06,109.08,0.48
ORD8723,CUST9396,Mark Benitez,Notebook,Office Supplies,Notebook,North,Kentucky,Dawnstad,2023-09-14,7,1525.24,341.81,0.11
ORD8724,CUST4150,Victor Rice,Folder,Office Supplies,Folder,South,Tennessee,Brianberg,2023-11-08,2,1408.96,158.12,0.32
ORD8725,CUST9810,Anita Powers,Keyboard,Technology,Keyboard,South,California,Martinberg,2024-04-05,7,693.89,34.97,0.31
ORD8726,CUST8629,Tammy Douglas,Table,Furniture,Table,South,Iowa,Barberchester,2024-10-09,3,3050.65,204.67,0.22
ORD8727,CUST8034,Ashley Ayala,Notebook,Office Supplies,Notebook,West,Pennsylvania,New Benjamin,2025-07-26,7,1962.03,459.61,0.15
ORD8728,CUST8892,Laura Hall,Mouse,Technology,Mouse,North,Indiana,Cunninghamberg,2024-10-30,1,3731.9,837.14,0.22
ORD8729,CUST8184,John Smith,Notebook,Office Supplies,Notebook,East,Oregon,Crosbyshire,2026-04-25,6,3932.28,1111.2,0.16
ORD8730,CUST5849,Amanda Wright,Monitor,Technology,Monitor,North,Vermont,North Gregory,2024-09-21,10,3134.84,908.5,0.38
ORD8731,CUST3546,Shannon Bauer,Chair,Furniture,Chair,South,Oklahoma,South Justinville,2025-12-15,4,1065.51,220.65,0.06
ORD8732,CUST6333,Ryan Carney,Notebook,Office Supplies,Notebook,North,Arkansas,Ianbury,2026-02-17,6,3712.09,308.55,0.07
ORD8733,CUST1195,Kelly Allison,Pen,Office Supplies,Pen,South,Idaho,Lake Christopher,2023-08-26,8,1122.76,181.81,0.08
ORD8734,CUST4074,Mr. Mark Mccarthy,Chair,Furniture,Chair,South,Oregon,Lake Benjaminborough,2025-02-09,7,2858.7,247.16,0.28
ORD8735,CUST2475,Julie Benton,Printer Paper,Office Supplies,Printer Paper,South,Maryland,Marissastad,2024-03-11,1,1028.25,216.72,0.36
ORD8736,CUST7519,Donald Martin,Pen,Office Supplies,Pen,East,South Carolina,Whiteport,2024-09-29,9,2454.35,522.95,0.16
ORD8737,CUST6885,Jacob Miller,Mouse,Technology,Mouse,West,Mississippi,Hendersonshire,2024-04-18,8,212.79,14.93,0.01
ORD8738,CUST3289,Erika Bonilla,Chair,Furniture,Chair,West,Missouri,Lake Susan,2024-03-21,2,4620.19,430.63,0.42
ORD8739,CUST9106,Steven Morales,Desk,Furniture,Desk,South,West Virginia,Robertborough,2026-06-01,6,3802.55,967.72,0.16
ORD8740,CUST5446,Seth Hodges Jr.,Pen,Office Supplies,Pen,East,North Dakota,South Gregory,2023-09-16,5,1771.11,253.82,0.33
ORD8741,CUST6444,Timothy Sanchez,Chair,Furniture,Chair,North,Maine,New Jasonfurt,2025-07-12,10,2365.12,694.75,0.06
ORD8742,CUST6528,Rodney Avila,Pen,Office Supplies,Pen,West,Hawaii,Elijahshire,2025-12-21,2,151.31,42.4,0.16
ORD8743,CUST4052,Kelly Nelson,Keyboard,Technology,Keyboard,West,Delaware,Kaylahaven,2025-02-12,8,4290.66,295.77,0.14
ORD8744,CUST3951,Linda Hester,Monitor,Technology,Monitor,East,Tennessee,Shelleyville,2025-04-18,4,3373.69,719.99,0.01
ORD8745,CUST8406,Robert Diaz,Desk,Furniture,Desk,South,Alabama,Davidton,2024-02-13,5,4057.03,1043.46,0.34
ORD8746,CUST4163,Ronald Chapman,Sofa,Furniture,Sofa,East,North Carolina,North Charles,2025-12-21,1,4634.43,1207.7,0.25
ORD8747,CUST2709,Tony Small,Sofa,Furniture,Sofa,North,Washington,Matthewtown,2025-01-18,2,1635.18,130.35,0.07
ORD8748,CUST2075,Kenneth Chen,Folder,Office Supplies,Folder,South,New Hampshire,New Elizabeth,2024-10-07,3,3438.73,801.91,0.16
ORD8749,CUST5134,Justin Johnson,Mouse,Technology,Mouse,East,Oregon,New Tami,2025-08-10,7,4945.46,1292.82,0.14
ORD8750,CUST7257,Tyler Clark,Desk,Furniture,Desk,North,Kansas,Calderonborough,2025-10-25,4,1440.92,308.37,0.09
ORD8751,CUST6196,Christina Roth,Folder,Office Supplies,Folder,South,Maryland,East Eric,2024-05-06,5,896.36,222.42,0.33
ORD8752,CUST7535,Thomas Walker,Printer Paper,Office Supplies,Printer Paper,North,Maryland,Clintonberg,2024-09-29,7,1913.63,405.99,0.33
ORD8753,CUST9849,John Gilmore,Keyboard,Technology,Keyboard,South,Tennessee,Charleshaven,2026-03-27,2,2825.71,386.32,0.01
ORD8754,CUST4201,Courtney Smith,Table,Furniture,Table,South,Washington,West Matthewbury,2024-07-24,5,3846.71,328.58,0.1
ORD8755,CUST7828,Theresa Martinez,Mouse,Technology,Mouse,West,New Hampshire,Lake Jaime,2025-03-15,2,4544.17,340.03,0.25
ORD8756,CUST3749,Mr. Timothy Duran,Pen,Office Supplies,Pen,North,Texas,Angelafurt,2026-05-27,8,3508.12,494.56,0.48
ORD8757,CUST2974,Rachel Bell,Chair,Furniture,Chair,North,Wisconsin,Erictown,2026-05-09,1,1174.77,284.85,0.29
ORD8758,CUST2365,Michael Villanueva,Monitor,Technology,Monitor,West,Texas,Hooverview,2026-04-12,2,1062.38,256.74,0.44
ORD8759,CUST6243,Brittany Rollins,Printer Paper,Office Supplies,Printer Paper,West,Wyoming,Kathrynfort,2026-01-04,3,1492.48,299.33,0.19
ORD8760,CUST7788,Scott Johnson,Sofa,Furniture,Sofa,North,Florida,Port Daniel,2024-11-09,7,731.23,139.11,0.22
ORD8761,CUST5271,Samantha Savage,Laptop,Technology,Laptop,South,Alaska,East Jeffreyshire,2026-06-10,9,3551.73,668.9,0.02
ORD8762,CUST4586,Ashley Barton,Notebook,Office Supplies,Notebook,West,North Carolina,Camachofort,2025-01-04,8,4912.77,1442.83,0.32
ORD8763,CUST2560,Bradley Harrison,Desk,Furniture,Desk,North,Indiana,East Jose,2025-05-25,3,2892.96,565.59,0.47
ORD8764,CUST5482,Mario Marks,Mouse,Technology,Mouse,South,Nevada,Wrighttown,2023-09-14,8,584.93,76.24,0.46
ORD8765,CUST6259,Kelsey Christian,Desk,Furniture,Desk,West,Vermont,Barrymouth,2023-07-25,1,460.29,59.5,0.34
ORD8766,CUST5484,William Greene,Sofa,Furniture,Sofa,South,Connecticut,Ronaldstad,2024-04-16,1,779.31,63.16,0.08
ORD8767,CUST1039,James Shelton,Table,Furniture,Table,South,West Virginia,New Juan,2025-03-21,10,576.84,45.91,0.4
ORD8768,CUST9873,Robin Fuller,Desk,Furniture,Desk,West,Hawaii,North Marcushaven,2023-08-28,1,2841.67,219.89,0.06
ORD8769,CUST7452,Richard Strong,Folder,Office Supplies,Folder,East,Wyoming,West Brittany,2026-05-26,3,4385.11,354.38,0.35
ORD8770,CUST8071,Matthew Simmons,Keyboard,Technology,Keyboard,West,New Hampshire,North Tammystad,2025-02-07,6,545.32,136.54,0.44
ORD8771,CUST8318,Eduardo Davis,Printer Paper,Office Supplies,Printer Paper,North,Wyoming,Port Kelli,2023-07-12,3,4032.17,498.54,0.23
ORD8772,CUST6805,Desiree Cox,Sofa,Furniture,Sofa,North,Maine,Lake Lisa,2024-04-28,3,1899.19,552.36,0.37
ORD8773,CUST1665,Matthew Brooks,Sofa,Furniture,Sofa,North,Ohio,Mckinneyborough,2023-09-09,6,2257.9,217.47,0.27
ORD8774,CUST6334,Brittany Rush,Monitor,Technology,Monitor,West,Indiana,East Mark,2025-06-15,4,4477.37,474.11,0.13
ORD8775,CUST2273,John King,Keyboard,Technology,Keyboard,West,Alaska,Ericside,2026-01-22,8,620.8,149.03,0.24
ORD8776,CUST3168,Karen Oliver,Printer Paper,Office Supplies,Printer Paper,East,Vermont,Melindaport,2024-08-24,10,3587.13,620.64,0.24
ORD8777,CUST1531,Michael Wood,Mouse,Technology,Mouse,South,Montana,Christianshire,2023-12-08,4,2567.94,242.84,0.37
ORD8778,CUST2581,Maurice Sanford,Notebook,Office Supplies,Notebook,West,Vermont,New Samanthaview,2026-04-20,9,1588.66,338.93,0.37
ORD8779,CUST6711,Jeffrey Cox,Table,Furniture,Table,North,Texas,West Gregory,2023-11-16,2,2074.1,277.29,0.48
ORD8780,CUST9951,Jeremy Estrada,Monitor,Technology,Monitor,North,Alaska,North Tiffany,2025-11-30,10,4385.58,1285.04,0.42
ORD8781,CUST2176,Edward Rowe,Monitor,Technology,Monitor,South,Kansas,Lake Ryan,2025-04-18,3,1938.84,184.97,0.28
ORD8782,CUST9056,Haley Harper,Keyboard,Technology,Keyboard,East,Iowa,Hicksmouth,2025-01-01,1,1377.33,89.42,0.2
ORD8783,CUST5308,Christopher Mccoy,Mouse,Technology,Mouse,West,Rhode Island,Davishaven,2024-10-06,5,4456.41,1208.85,0.46
ORD8784,CUST3433,Jared Wong,Folder,Office Supplies,Folder,South,New York,Harrisborough,2025-08-13,3,1125.88,335.81,0.22
ORD8785,CUST9450,Robert Rowland,Notebook,Office Supplies,Notebook,South,West Virginia,South Douglas,2025-10-26,2,4796.49,669.59,0.38
ORD8786,CUST2975,Sarah Cook,Chair,Furniture,Chair,West,New York,South Bob,2024-08-03,2,3939.63,1064.62,0.03
ORD8787,CUST4298,Erica Sherman,Sofa,Furniture,Sofa,West,Arizona,Port Taylorview,2024-05-06,4,2255.96,289.6,0.03
ORD8788,CUST4202,Sarah Wheeler,Folder,Office Supplies,Folder,West,Illinois,Rhodesfort,2026-05-28,8,2092.72,619.74,0.4
ORD8789,CUST3855,Mark Anderson,Chair,Furniture,Chair,West,New Jersey,Michaelbury,2024-04-24,10,1019.42,87.48,0.08
ORD8790,CUST2345,John Clements,Folder,Office Supplies,Folder,South,South Carolina,Cherylshire,2024-08-01,3,1898.74,555.54,0.37
ORD8791,CUST9962,Dr. James Arias DVM,Printer Paper,Office Supplies,Printer Paper,South,South Carolina,Lake Savannah,2024-04-17,2,4134.68,842.28,0.25
ORD8792,CUST1142,Lori Bell,Keyboard,Technology,Keyboard,East,Washington,Jacquelinetown,2024-03-20,5,2401.94,186.95,0.14
ORD8793,CUST7593,Margaret Mccormick,Folder,Office Supplies,Folder,South,New Jersey,North Rebeccatown,2023-08-14,10,396.58,46.91,0.08
ORD8794,CUST5114,David Nelson,Monitor,Technology,Monitor,South,Maryland,Ericton,2023-10-20,7,4919.8,364.58,0.48
ORD8795,CUST7405,Jay Brown,Table,Furniture,Table,West,Iowa,New Ronald,2026-06-06,1,1309.13,75.78,0.33
ORD8796,CUST7739,Adam Dunlap,Printer Paper,Office Supplies,Printer Paper,West,Michigan,Nicoleton,2026-06-11,10,2729.32,271.36,0.01
ORD8797,CUST1022,Steven Cowan,Printer Paper,Office Supplies,Printer Paper,South,Vermont,Devonbury,2024-05-31,1,3581.67,370.41,0.14
ORD8798,CUST5623,Chelsey Foster,Printer Paper,Office Supplies,Printer Paper,South,Washington,Donaldmouth,2026-03-03,7,1514.96,167.36,0.39
ORD8799,CUST1232,Monica Burgess,Notebook,Office Supplies,Notebook,East,Missouri,Eileenhaven,2024-08-05,4,2211.73,214.72,0.19
ORD8800,CUST5735,Danielle Ritter,Monitor,Technology,Monitor,West,Vermont,North Kelly,2024-05-31,4,724.67,198.82,0.13
ORD8801,CUST4066,Matthew Moore,Printer Paper,Office Supplies,Printer Paper,West,Oklahoma,Colleenland,2026-04-11,5,1588.01,380.6,0.46
ORD8802,CUST2469,Jeffery Vargas,Folder,Office Supplies,Folder,West,Vermont,Frenchmouth,2024-05-18,2,4727.73,1364.14,0.05
ORD8803,CUST3830,Linda Prince,Desk,Furniture,Desk,South,Vermont,Port Whitney,2024-10-17,7,266.08,40.75,0.02
ORD8804,CUST3663,Mr. William Jordan,Monitor,Technology,Monitor,North,California,Brandonfort,2026-03-26,6,3903.1,901.42,0.44
ORD8805,CUST4939,Crystal Moreno,Keyboard,Technology,Keyboard,South,Iowa,Paulaport,2025-11-12,6,2991.77,663.31,0.16
